,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s082,38.2,9.9347873656,0.1666666667,166.0,18.8636363636,4.8628372528,0.2666666667,400.0,5.5,-0.0029411765,1,-22.8009174692,0.0005882353,12,-1.9705882353000002,3.7,0.058333333300000005,1,-15.3713292224,-0.0096666667,10,-0.4166666667,0.9942857143,-0.5476749588000001,0.0476190476,4.4321323055,1.0,321.0,0.9523809524,0.0,0.5777777778000001,856.5,945.0,0.0,31.1,104,188.5958244204,181.8217326288,0.8108306885000001,0.9,12.2,0.0019553837,1080.0,1.0,1.0,21.0,0.0027508515,100.0,0.6470588235,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s082', 'Incorrect number of trials in small condition for worker_id:s082', 'Incorrect number of trials in medium condition for worker_id:s082', 'Incorrect number of trials in large condition for worker_id:s082']",8,248.0,0.0,60.7552229616,556.285,0.0,-0.22133617120000001,0.1026481321,-0.7269289116000001
s083,30.0,,0.0,0.0,28.75,6.5675972268,0.4666666667,407.0,15.0833333333,-0.0166666667,1,-17.6594254924,-0.003,12,-2.6666666667000003,18.25,0.0970588235,1,-25.6879790482,-0.0056470588,12,-5.9117647059,0.9771428571,-0.4587140892,0.0952380952,3.535771612,0.9870129870000001,376.0,0.9047619048000001,0.012987013,0.5777777778000001,839.0,849.5,0.0,42.8571428571,104,204.0799128045,256.0996667281,0.7518432617,0.8,12.8,0.0008687640000000001,900.0,1.0,1.0,25.0,0.0007859877000000001,200.0,0.5263157895,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s083', 'Incorrect number of trials in small condition for worker_id:s083', 'Incorrect number of trials in medium condition for worker_id:s083', 'Incorrect number of trials in large condition for worker_id:s083']",2,389.0,0.0,70.5955157701,769.92,0.0,-0.0387854262,0.0432689912,0.11868817300000001
s084,,,,,,,,,3.8333333333,0.0266968326,1,-14.2162835787,-0.0092760181,12,-0.6425339367,9.3846153846,-0.054065040700000004,1,-35.351628149,-0.0119105691,13,1.1910569106,0.9714285714,-1.1665069061,0.33333333330000003,3.1944684108,1.0,292.0,0.6666666667000001,0.0,0.4689265537,703.0,755.0,0.0166666667,-23.4166666667,83,162.9841822612,209.9309590074,,,,,,,,,,,0.3684210526,0.866,0.9368117971000001,0.9538658187000001,0.866,0.8571428571,0.75,1.0,1.0,0.25,0.25,0.06403124240000001,0.25,0.9285714286000001,1.0,1.0,1.0,0.0714285714,0.0,0.2,0.0,"['Incorrect number of total trials for worker_id:s084', 'Incorrect number of trials in small condition for worker_id:s084', 'Incorrect number of trials in medium condition for worker_id:s084', 'Incorrect number of trials in large condition for worker_id:s084']",2,312.0,0.0,76.6721509985,663.125,0.0,0.1817050319,0.1578428874,0.29152785670000003
s085,,,,,,,,,6.8333333333,0.09141414140000001,3,-15.1304128503,-0.0063434343,12,-1.4191919192,9.3636363636,-0.0290322581,1,-16.5043280948,-0.0013763441,11,-1.1612903226,1.0,0.0,0.0,5.5274822231,1.0,345.0,1.0,0.0,0.5833333333,748.0,829.0,0.0,-18.16,105,157.1880607644,237.3798605573,0.8130862236,0.8,15.1,0.0015408939,540.0,1.0,1.0,25.0,0.0015208663000000002,100.0,0.8,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s085', 'Incorrect number of trials in small condition for worker_id:s085', 'Incorrect number of trials in medium condition for worker_id:s085', 'Incorrect number of trials in large condition for worker_id:s085']",5,324.0,0.0,65.5068251722,576.24,0.0,1.1424138994,0.0958084666,1.4857670507
s086,23.35,11.6315134554,0.33333333330000003,417.0,24.6666666667,8.0829037687,0.25,40.0,12.1666666667,0.1546875,1,-24.4140993266,-0.0032031250000000002,12,-4.2578125,8.4,0.1,1,-17.1283186566,-0.002,10,-1.5,0.9714285714,-0.5909516639,0.1818181818,2.9988190648,0.9817073171,363.0,0.8181818182,0.0182926829,0.6497175141,1245.0,1315.5,0.0166666667,-1.0909090909,115,430.6260463117,484.6765676184,,,,,,,,,,,0.5882352941,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s086', 'Incorrect number of trials in small condition for worker_id:s086', 'Incorrect number of trials in medium condition for worker_id:s086', 'Incorrect number of trials in large condition for worker_id:s086']",6,409.0,0.0,108.5560228181,,,,,
s089,33.3333333333,15.2752523165,0.0,70.0,15.6,6.4485140407,0.1666666667,380.0,15.0,0.2586206897,2,-24.4545085345,-2.931682674e-16,12,-2.5862068966000002,12.5,0.19029850750000002,0,-30.4256165805,-0.0008955224000000001,12,-2.4626865672,0.9771428571,-1.0704076942,0.2666666667,3.3866668348,1.0,409.5,0.7333333333000001,0.0,0.3146067416,937.0,893.0,0.011111111100000001,59.1538461538,56,204.5177793687,329.4739235796,0.7039333344,0.8,7.2,0.0011826795,1230.0,0.6477050781,0.6666666667000001,17.3333333333,0.0013457336,100.0,0.7142857143,0.9741544815000001,0.9368117971000001,0.9538658187000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.06403124240000001,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.2,0.6000000000000001,"['Incorrect number of total trials for worker_id:s089', 'Incorrect number of trials in small condition for worker_id:s089', 'Incorrect number of trials in medium condition for worker_id:s089', 'Incorrect number of trials in large condition for worker_id:s089']",4,429.0,0.0,99.1525296911,719.11,0.0,-0.7065690772000001,0.1483326111,-0.35015765190000003
s091,,,,,,,,,17.5,0.0126262626,1,-23.5102128838,-0.0030303030000000002,12,-1.7929292929,21.75,-0.1694444444,0,-25.243479599,-0.0007777778000000001,12,-1.6388888889,0.9885714286,-0.7558107956,0.1052631579,4.0158606318,1.0,328.0,0.8947368421,0.0,0.5666666667,701.5,793.5,0.0,-39.88,102,165.9809512546,177.7171501231,,,,,,,,,,,0.6315789474,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s091', 'Incorrect number of trials in small condition for worker_id:s091', 'Incorrect number of trials in medium condition for worker_id:s091', 'Incorrect number of trials in large condition for worker_id:s091']",7,286.0,0.0,70.6302209264,553.785,0.0,0.0727505688,0.1659149,0.8055631486
s092,,,,,,,,,12.9166666667,-0.05,1,-15.9333330577,-0.002,12,-6.0,15.4545454545,0.14197530860000002,1,-27.815821397,-0.011111111100000001,11,-2.8395061728,0.9885714286,-0.7715503814,0.1111111111,3.9843814604,1.0,354.0,0.8888888889000001,0.0,0.5055555556,690.0,745.0,0.0,16.0,91,143.28117971,150.0658282521,,,,,,,,,,,0.7142857143,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s092', 'Incorrect number of trials in small condition for worker_id:s092', 'Incorrect number of trials in medium condition for worker_id:s092', 'Incorrect number of trials in large condition for worker_id:s092']",6,367.0,0.0,42.8240817996,642.92,0.0,0.1643492509,0.0798359505,0.2839379272
s093,,,,,,,,,9.9166666667,-0.1575,2,-31.1180281694,-0.028933333300000003,12,-3.0666666667,13.5,-0.0962121212,1,-39.2632533845,-0.0234545455,12,-2.3636363636,0.9485714286,-0.9477838474,0.3684210526,2.5676439756000002,0.9871794872,392.5,0.6315789474,0.012820512800000001,0.4310344828,875.0,1045.0,0.033333333300000004,-0.1666666667,75,328.9037209544,318.3051096937,,,,,,,,,,,0.5714285714,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.8571428571,0.75,1.0,1.0,0.1362805823,0.25,0.06403124240000001,0.158113883,0.8571428571,1.0,1.0,1.0,0.1428571429,0.0,0.2,0.2,"['Incorrect number of total trials for worker_id:s093', 'Incorrect number of trials in small condition for worker_id:s093', 'Incorrect number of trials in medium condition for worker_id:s093', 'Incorrect number of trials in large condition for worker_id:s093']",6,361.0,0.0,165.6491810157,942.1428571429,0.02,-0.31071255270000003,0.1763968498,-0.2354540703
s094,46.6666666667,5.7735026919,0.5,90.0,17.9545454545,2.9516302635000002,0.2666666667,375.0,6.3333333333,-0.0695652174,2,-15.2879802464,-0.0040158103,12,-0.8221343874,6.6153846154,0.011627907000000002,2,-22.6906736441,-0.0081860465,13,-1.1744186047,0.9714285714,-1.0650505554,0.2631578947,3.3973811123,1.0,339.5,0.7368421053,0.0,0.5222222222,866.0,949.5,0.0,-56.4782608696,94,181.2583736893,183.4254247832,,,,,,,,,,,0.4615384615,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s094', 'Incorrect number of trials in small condition for worker_id:s094', 'Incorrect number of trials in medium condition for worker_id:s094', 'Incorrect number of trials in large condition for worker_id:s094']",6,323.0,0.0,84.8377720568,778.8556701031,0.03,1.0966696212,0.1509648834,1.5589120868
s097,,,,,,,,,15.5833333333,0.028691983100000002,2,-19.3206111535,-0.011814346,12,-1.6898734176999999,25.4166666667,0.0678343949,1,-24.1197353166,7.64331e-05,12,-2.9267515924,0.9828571429,-0.8802965719,0.15789473680000002,3.7668890792000003,1.0,373.0,0.8421052632,0.0,0.5944444444,763.0,774.0,0.0,16.5,107,120.0268000403,134.260635291,0.734727478,0.8,13.9,0.0021284996,640.0,0.9687500000000001,1.0,20.0,0.0020022024,100.0,0.5714285714,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.8571428571,0.75,1.0,1.0,0.1362805823,0.25,0.06403124240000001,0.158113883,0.8571428571,1.0,1.0,1.0,0.1428571429,0.0,0.2,0.2,"['Incorrect number of total trials for worker_id:s097', 'Incorrect number of trials in small condition for worker_id:s097', 'Incorrect number of trials in medium condition for worker_id:s097', 'Incorrect number of trials in large condition for worker_id:s097']",5,305.0,0.0,49.0793180419,772.16,0.0,1.1018445951,0.0142261208,1.3699009323
s098,,,,,,,,,14.25,0.3083333333,3,-25.1113707215,0.008,12,-2.75,11.0833333333,0.30000000000000004,3,-26.2877632665,-0.012,12,-3.25,0.9714285714,-1.0650505554,0.2631578947,3.3973811123,1.0,343.0,0.7368421053,0.0,0.3095238095,424.0,473.0,0.0666666667,3.4,52,420.8826608189,481.0914847684,0.6902178764,0.8,7.7,0.0014242013,1180.0,0.9184570312,1.0,16.3333333333,0.0021666174,300.0,0.6000000000000001,0.9982480701,0.9967484003,0.9997499962,0.9538658187000001,0.7857142857,1.0,1.0,1.0,0.0007055965,0.0024746160000000002,0.0002011893,0.06403124240000001,0.7857142857,1.0,1.0,1.0,0.5714285714,0.5,0.8,0.4,"['Incorrect number of total trials for worker_id:s098', 'Incorrect number of trials in small condition for worker_id:s098', 'Incorrect number of trials in medium condition for worker_id:s098', 'Incorrect number of trials in large condition for worker_id:s098']",5,347.0,0.0,65.2244219999,262.6428571429,0.02,-1.1768437501,0.1658918205,-0.9157125776
s103,11.4285714286,1.6183471874,0.125,67.0,13.4583333333,4.5394805934,0.2,304.0,10.75,-0.1529069767,1,-32.5149905174,-0.011744186,12,-4.6686046512,9.4166666667,-0.023658536600000002,1,-21.939276034,-0.0038829268,12,-2.7975609756,0.9828571429,-0.9382972763,0.1875,3.6508876706,1.0,365.0,0.8125,0.0,0.6555555556,843.5,966.0,0.0,48.5,118,192.7481276729,227.6141283688,,,,,,,,,,,0.5263157895,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s103', 'Incorrect number of trials in small condition for worker_id:s103', 'Incorrect number of trials in medium condition for worker_id:s103', 'Incorrect number of trials in large condition for worker_id:s103']",3,334.0,0.0133333333,103.2290948328,833.4545454545,0.01,0.1953493601,0.4050650753,0.34832360360000003
s106,20.0,,0.0,0.0,20.5,1.1470786694,0.33333333330000003,390.0,10.9166666667,1.942890293e-16,1,353.6642336565,-7.068998165000001e-17,12,-3.5,6.1818181818,-0.0172413793,1,-7.1070651784,-0.0097241379,11,-0.3965517241,0.9828571429,-0.8981597727,0.1666666667,3.7311626777,1.0,285.0,0.8333333333,0.0,0.4666666667,646.0,678.0,0.0,2.0909090909,84,146.6940900404,176.8851071131,0.7038806438,0.8,5.8,0.0014609558,1360.0,0.7520523071,1.0,11.0,0.0020350586,200.0,0.7058823529,0.9997499962,0.9995999600000001,0.9997499962,0.9984583584000001,1.0,1.0,1.0,1.0,0.0002011893,0.00029472250000000004,0.0002011893,0.0006903211000000001,1.0,1.0,1.0,1.0,0.7857142857,0.75,0.8,0.8,"['Incorrect number of total trials for worker_id:s106', 'Incorrect number of trials in small condition for worker_id:s106', 'Incorrect number of trials in medium condition for worker_id:s106', 'Incorrect number of trials in large condition for worker_id:s106']",5,270.0,0.0,47.6660379219,547.23,0.0,-0.3452870113,0.092332168,0.0122101232
s108,32.0,5.6568542495,0.0,28.0,26.0909090909,3.6241135653,0.2666666667,551.0,2.5833333333,0.0063636364,0,-5.4910814384,-0.0013454545,12,-0.19545454550000002,2.5454545455,-0.0213235294,1,-16.8707947541,-0.0025294118,11,-1.5367647059,0.9714285714,-1.0446256807,0.25,3.4382308617,1.0,364.0,0.75,0.0,0.393258427,975.5,1002.5,0.011111111100000001,-13.8461538462,70,269.8330961779,329.9319809643,0.6493670464,0.7000000000000001,3.6,0.0011092367,1180.0,0.9934895833,1.0,20.6666666667,0.0010887174,300.0,0.7222222222,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s108', 'Incorrect number of trials in small condition for worker_id:s108', 'Incorrect number of trials in medium condition for worker_id:s108', 'Incorrect number of trials in large condition for worker_id:s108']",8,329.0,0.0,87.5861727538,858.9646464646,0.01,0.5708078924000001,0.36458478600000005,0.4606322358
s110,,,,,,,,,9.6666666667,-0.008984375000000001,1,-24.6379641291,-0.005859375,12,-4.1015625,21.5833333333,0.1843195266,1,-34.0840453566,0.0042721893000000006,12,-6.1568047337,0.9828571429,-0.3359064929,0.058823529400000005,3.8012659285,0.9873417722000001,327.5,0.9411764706,0.0126582278,0.3166666667,540.0,481.0,0.0,-41.8,57,139.4165496302,158.9265042292,,,,,,,,,,,0.5294117647000001,0.866,0.9368117971000001,0.8834645520000001,0.866,0.9285714286000001,0.75,1.0,1.0,0.25,0.25,0.1988176822,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Incorrect number of total trials for worker_id:s110', 'Incorrect number of trials in small condition for worker_id:s110', 'Incorrect number of trials in medium condition for worker_id:s110', 'Incorrect number of trials in large condition for worker_id:s110']",3,279.0,0.0,41.3777369743,,,,,
s111,,,,,,,,,8.1666666667,0.12181818180000001,0,-30.883091731,-0.0006727273,12,-0.2090909091,13.8333333333,-0.0325581395,0,-35.8760155936,-0.0078139535,12,-3.9825581395,0.9942857143,0.14096828250000001,0.0,5.2455456581,0.9934640523,365.5,1.0,0.0065359477,0.35593220340000004,514.0,569.5,0.0166666667,-3.6666666667000003,63,400.3579331728,241.6338105178,0.6233879924,0.8,2.7,0.0008840755000000001,1580.0,0.7872225444000001,0.6666666667000001,13.0,0.0014873940000000002,100.0,0.5,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s111', 'Incorrect number of trials in small condition for worker_id:s111', 'Incorrect number of trials in medium condition for worker_id:s111', 'Incorrect number of trials in large condition for worker_id:s111']",6,283.0,0.0,61.6824854315,763.575,0.0,-1.6732041293000002,0.0961558327,-1.1119687957
s112,43.5,9.1923881554,0.6000000000000001,50.0,24.0,5.9614143908,0.5333333333,321.0,7.0833333333,0.375,3,-19.7049850142,-0.01,12,-1.25,11.3,0.3770833333,3,-21.9713287888,-0.015083333300000001,10,-2.8958333333,0.9828571429,-0.9610599390000001,0.2,3.6053623451,1.0,260.0,0.8,0.0,0.5251396648000001,1329.5,1407.0,0.0055555556,-60.9310344828,94,286.6152206661,417.3735706522,,,,,,,,,,,0.4705882353,0.866,0.9368117971000001,0.9538658187000001,0.866,0.9285714286000001,1.0,1.0,1.0,0.1362805823,0.0399243052,0.06403124240000001,0.25,0.8571428571,1.0,1.0,1.0,0.1428571429,0.25,0.2,0.0,"['Incorrect number of total trials for worker_id:s112', 'Incorrect number of trials in small condition for worker_id:s112', 'Incorrect number of trials in medium condition for worker_id:s112', 'Incorrect number of trials in large condition for worker_id:s112']",7,235.0,0.0,54.3494929819,560.415,0.0,0.2925687275,0.0099936337,0.16819550290000002
s121,,,,,,,,,8.3333333333,-0.0230769231,1,-22.8905642024,-0.0145,12,-1.1826923077,18.1818181818,0.274137931,0,-30.771766831,-0.0063793103000000006,11,-2.1465517241,0.96,-0.7989829172,0.2631578947,2.865245836,0.9871794872,406.0,0.7368421053,0.012820512800000001,0.4833333333,1028.0,1061.0,0.0,-22.7058823529,87,289.0635785992,337.4217506644,0.8113300323,0.8,9.1,0.0012032597,1070.0,1.0,1.0,24.5,0.0012618081000000001,200.0,0.4444444444,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,0.9285714286000001,1.0,1.0,0.8,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,0.9285714286000001,1.0,1.0,0.8,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s121', 'Incorrect number of trials in small condition for worker_id:s121', 'Incorrect number of trials in medium condition for worker_id:s121', 'Incorrect number of trials in large condition for worker_id:s121']",6,392.0,0.0,104.4263833978,795.32,0.0,-0.08926292050000001,-0.3223537443,-0.18222859330000002
s128,,,,,,,,,8.0,-0.05234375,1,-19.2587985225,-0.0029375,12,-3.7734375,9.25,0.2019230769,2,-24.8920539511,-0.0044807692,12,-3.3846153846,0.9771428571,-0.9437991312,0.1904761905,3.6398839607999998,1.0,370.0,0.8095238095,0.0,0.3277777778,827.0,820.0,0.0,-0.9166666667000001,59,207.2905588869,162.3683123966,,,,,,,,,,,0.5882352941,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s128', 'Incorrect number of trials in small condition for worker_id:s128', 'Incorrect number of trials in medium condition for worker_id:s128', 'Incorrect number of trials in large condition for worker_id:s128']",6,331.0,0.0,46.3176459281,637.515,0.0,-0.4429311427,0.0596866239,-0.4615960934
s129,,,,,,,,,3.75,-0.0177083333,1,-15.2872649749,-0.0140416667,12,0.1979166667,6.5555555556,0.11176470590000001,0,-24.5485133571,-0.0001176471,9,-1.6470588235,0.9942857143,-0.6492536594,0.0714285714,4.2289749042,1.0,395.0,0.9285714286000001,0.0,0.5222222222,754.0,813.5,0.0,58.625,94,129.4071464913,154.4077006826,0.8792638779,0.7000000000000001,14.2,0.0013619672,280.0,1.0,1.0,23.0,0.0013687217,100.0,0.6153846154,0.9982480701,0.9967484003,0.9997499962,0.9984583584000001,0.7857142857,0.75,0.8,1.0,0.0007055965,0.0024746160000000002,0.0002011893,0.0006903211000000001,0.7857142857,0.75,0.8,1.0,0.8571428571,0.75,1.0,0.8,"['Incorrect number of total trials for worker_id:s129', 'Incorrect number of trials in small condition for worker_id:s129', 'Incorrect number of trials in medium condition for worker_id:s129', 'Incorrect number of trials in large condition for worker_id:s129']",4,359.0,0.0,57.7524290663,731.7272727273,0.01,-0.8796051691000001,0.192983342,-0.645154224
s142,,,,,,,,,6.6666666667,0.4069767442,3,-25.7956949732,-0.011046511600000001,12,-3.3430232558,7.5555555556,0.36666666670000003,1,-12.4241221137,0.0016666667,9,-0.8333333333,0.9828571429,-0.65320565,0.11764705880000001,3.6800741654999998,0.9936708861,333.0,0.8823529412000001,0.0063291139,0.5944444444,693.0,683.0,0.0,79.3333333333,107,182.5669925087,205.9453118213,,,,,,,,,,,0.7692307692,0.9554016036,0.9368117971000001,0.9844600706000001,0.9012813101,0.8571428571,1.0,1.0,1.0,0.0399243052,0.0399243052,0.0158414076,0.158113883,0.8571428571,1.0,1.0,1.0,0.2857142857,0.25,0.4,0.2,"['Incorrect number of total trials for worker_id:s142', 'Incorrect number of trials in small condition for worker_id:s142', 'Incorrect number of trials in medium condition for worker_id:s142', 'Incorrect number of trials in large condition for worker_id:s142']",3,316.5,0.0133333333,79.3391484786,174.145,0.0,-0.4439647651,-0.2212932205,-0.5283322978
s145,,,,,,,,,7.5833333333,0.0865671642,1,-23.2403223614,-0.0035671642000000003,12,-2.1417910448,14.5384615385,0.06,1,-31.6027953345,-0.0024000000000000002,13,-3.6,0.9485714286,-1.3190398823,0.45,2.8894024584,1.0,299.0,0.55,0.0,0.3595505618,707.5,633.0,0.011111111100000001,-42.0,64,232.9215706742,251.8955136369,0.8040359497,0.6000000000000001,13.3,0.0011578557,300.0,0.9687500000000001,1.0,20.0,0.0012967646000000002,100.0,0.4285714286,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s145', 'Incorrect number of trials in small condition for worker_id:s145', 'Incorrect number of trials in medium condition for worker_id:s145', 'Incorrect number of trials in large condition for worker_id:s145']",4,252.0,0.0,28.3719948204,535.545,0.0,-0.07978423230000001,0.40821805170000003,-0.0541091302
s149,,,,,,,,,12.4166666667,0.0330188679,1,-31.4760680191,-0.0060188679000000005,12,-4.4198113208,11.5,-0.0125,1,-19.9816467772,-0.0028,10,-4.125,0.9714285714,-0.8039911877,0.1904761905,3.360268074,0.9935064935000001,392.0,0.8095238095,0.0064935065,0.30538922160000004,701.0,676.5,0.0722222222,8.75,51,247.4977646958,286.8983744924,,,,,,,,,,,0.6923076923,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s149', 'Incorrect number of trials in small condition for worker_id:s149', 'Incorrect number of trials in medium condition for worker_id:s149', 'Incorrect number of trials in large condition for worker_id:s149']",5,339.5,0.33333333330000003,45.5090257924,600.805,0.0,-0.8595418054,0.11984480730000001,-0.6935136632000001
s161,28.0,2.7386127875,0.1666666667,110.0,15.2173913043,2.8116077856,0.2333333333,335.0,10.75,0.1588235294,2,-27.961260694,-0.0154117647,12,-3.9705882353,8.5,0.3885964912,3,-30.9012589073,-0.019456140400000002,12,-2.8640350877,0.9714285714,-1.1665069061,0.33333333330000003,3.1944684108,1.0,303.5,0.6666666667000001,0.0,0.5333333333,699.0,668.5,0.0,-31.8387096774,96,136.4626659952,130.1788962824,,,,,,,,,,,0.2941176471,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s161', 'Incorrect number of trials in small condition for worker_id:s161', 'Incorrect number of trials in medium condition for worker_id:s161', 'Incorrect number of trials in large condition for worker_id:s161']",7,251.0,0.0,41.4569047923,691.195,0.0,0.4592014857,-0.2857833244,0.3869624364
